,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2000-01-03,3.5692,35.8807,27.04,14.8395,43.9835,22.1864,,23.8971,24.9083,28.5707,73.1085,45.8886,83.3807,29.0632,29.1732,27.419,17.419,24.8532,30.4583,33.621,38.6179,4.7394,17.3323,33.0716,17.555999999999997,20.5256,5.9003,21.5332,,23.3204,48.1765,24.5988
2000-01-04,3.2682,34.523,26.9997,14.6472,41.5016,22.1864,,25.2967,24.0762,27.4278,68.5055,41.1794,80.5487,27.7069,28.1036,26.8245,17.4778,24.339000000000002,29.2481,32.4378,37.3125,4.4814,16.6854,32.4238,16.5288,20.252,5.8245,20.6512,,22.5656,46.3737,24.1276
2000-01-05,3.3160000000000003,34.3462,28.8903,15.1996,41.8271,22.6666,,26.1925,24.1618,27.3802,65.9723,43.4671,83.3807,28.2715,28.5403,26.658,17.6698,24.8532,30.739,33.9292,37.7068,4.7404,16.9898,32.1461,16.7155,20.451,5.8114,20.4583,,23.3204,45.2921,25.3275
2000-01-06,3.029,34.3462,28.971,15.7549,40.6878,23.5447,,25.2967,24.195,27.7459,68.0916,42.2352,81.9431,26.3072,29.2903,27.0364,17.6512,24.3829,32.5301,33.9938,36.4445,4.7158,17.5661,33.2876,16.4331,20.4883,6.0243,21.2094,,23.2017,45.9266,26.7599
2000-01-07,3.1725,34.8261,29.811999999999998,16.2676,43.0884,23.9586,,24.8968,25.9783,28.8202,68.3483,44.699,81.5837,27.3929,30.5371,27.5322,18.8125,25.01,33.1756,37.255,36.9216,4.7158,18.7568,35.9407,16.5758,21.3031,6.7302,22.05,,23.0294,49.3951,26.6814
2000-01-10,3.1167,35.3288,29.3949,15.7336,44.6752,23.3139,,28.6957,25.5028,28.8088,69.855,44.4807,84.8183,28.6457,29.765,27.0591,18.2117,25.1229,33.0142,36.1663,37.1899,4.7956,18.7241,35.7556,16.8087,20.9175,6.6138,22.2671,,22.9081,48.4938,26.3076
2000-01-11,2.9573,35.6487,28.9306,15.4864,43.3325,23.0964,,28.9917,24.818,28.8564,70.2109,43.3334,85.5371,29.9619,29.765,26.4196,18.8311,25.7124,32.4333,36.1961,36.2357,5.0359,18.6915,36.3418,16.5758,20.6811,6.6281,21.7503,,22.6927,47.7727,26.6217
2000-01-12,2.78,35.4659,28.971,15.7549,42.2339,23.0141,,26.9442,25.5313,28.9516,69.855,42.9814,85.8965,30.483,29.5878,26.5861,19.0448,26.8099,32.5301,37.0064,35.0563,4.8635,19.0993,36.095,15.7044,20.7185,6.5655,22.2429,,21.9291,46.9146,26.229
2000-01-13,3.0848,35.6487,28.5135,15.9258,43.2104,23.229,,27.84,25.2317,29.2849,69.9543,43.7346,84.99799999999999,30.4195,29.5498,26.9872,18.7537,26.5339,32.5301,37.1605,35.7189,4.9246,20.116,35.4779,15.3288,21.1476,6.7719,22.4807,,21.7568,46.965,26.8384
2000-01-14,3.2025,36.4486,29.6034,15.8495,43.7801,23.0805,,26.8403,24.6088,28.7611,70.8898,43.6008,85.9828,34.4416,29.6479,27.9599,18.9085,26.7221,32.0493,36.8523,37.1899,5.0536,20.116,36.095,15.7757,21.1476,6.7642,21.9845,,22.0505,46.5107,26.3076
2000-01-18,3.3141,34.6433,30.2762,15.3384,45.5703,23.6933,,27.5921,25.7976,28.1897,71.9246,42.5872,83.20100000000001,34.1075,28.8948,26.8699,20.1286,26.0259,31.3457,35.2018,38.2037,4.9866,19.8441,36.0641,15.4489,20.3701,6.4766,21.6193,,23.0059,47.2751,26.6217
2000-01-19,3.3976,34.0263,32.0457,15.1449,45.6924,23.3298,,27.791999999999998,25.4124,28.3269,72.4876,43.5586,85.8965,33.4394,28.996,28.0545,20.206,26.5778,31.8879,35.5448,35.4505,5.2013,20.116,35.7001,15.2348,20.4075,6.5315,20.9096,,22.5674,46.1935,26.8761
2000-01-20,3.6189,34.5976,31.2854,14.4754,45.7331,23.2131,,26.8963,24.8323,27.7974,71.2458,42.8054,85.5371,31.9462,29.0941,28.028000000000002,20.4011,26.6907,30.7003,36.2607,35.1192,5.0782,19.7843,34.8339,15.4001,20.2955,6.6961,20.4342,,22.6379,45.7031,26.2887
2000-01-21,3.5491,34.6661,30.7405,14.5521,46.913000000000004,23.4943,,26.1925,23.9858,27.4526,71.0385,42.2352,87.3341,32.7179,28.4422,27.6041,20.7108,25.75,30.639,36.0122,34.3738,4.9925,19.0612,31.7712,16.1513,19.5927,6.4085,20.8889,,23.5189,45.0253,26.7002
2000-01-24,3.3877,34.7347,29.811999999999998,13.9164,44.3904,23.5606,,26.6403,24.3139,26.3098,67.7722,40.8274,87.3341,33.0085,26.4834,27.6268,20.0915,24.7717,29.9322,34.9234,33.5455,4.894,18.6915,29.6985,15.7757,19.9845,6.0583,20.6719,,23.5463,42.8187,26.4646
2000-01-25,3.5789999999999997,36.1972,30.7405,13.4004,45.611000000000004,23.4943,,29.9914,23.8384,26.3803,69.538,39.5111,85.6234,33.9405,26.9771,28.2399,20.4011,24.9661,29.4901,35.2366,34.0623,4.8143,18.9634,30.1625,15.0245,19.518,6.0583,19.5969,,22.9081,44.0806,26.4049
2000-01-26,3.5134,36.5171,31.0769,13.8027,43.6173,23.2794,,29.2956,22.8255,26.9402,73.1608,40.391,83.9198,32.2368,26.4233,29.6856,19.5278,22.4199,31.0811,36.1961,32.9226,4.8753,18.9634,31.1216,15.0245,20.14,6.0441,19.6383,,22.6144,44.6647,26.229
2000-01-27,3.5073,37.2255,30.3166,13.686,43.3732,22.3668,,29.6955,23.748,26.9993,73.7826,41.0034,81.5837,32.7813,25.474,30.5371,18.4254,23.599,31.0618,36.8523,32.7172,4.6537,18.7568,32.2043,14.6489,19.008,5.9486,19.0147,,22.8102,42.6384,25.4437
2000-01-28,3.2401,36.1743,30.0273,13.3605,42.2746,21.9026,,29.3915,23.5426,25.5231,72.1245,39.1591,80.1893,31.4017,26.7398,29.0233,17.6327,23.0471,29.7709,37.9708,32.5515,4.6173,19.1319,31.0287,14.7428,18.6597,5.7762,18.0018,,22.5674,39.7541,24.7778
2000-01-31,3.3080000000000003,37.6597,29.9398,13.0349,44.5531,22.1864,,29.0396,23.903000000000002,25.5231,75.9629,39.863,80.6852,33.0519,27.2334,30.5371,17.7875,23.4422,30.2162,39.0894,32.4256,4.4814,19.6756,31.2762,16.1063,18.7779,5.8179,18.2395,,24.2551,39.48,26.0343
2000-02-01,3.1964,38.6195,29.4352,13.2652,47.9302,22.0697,,28.7917,23.9318,25.9041,75.6479,43.6431,79.068,33.8737,26.8379,31.6952,18.0012,22.9718,30.3776,38.1846,34.1054,4.5986,20.116,30.7813,15.9185,18.2305,5.976,18.4979,,23.3231,42.3212,26.1317
2000-02-02,3.1505,37.5226,30.0273,13.342,46.3434,21.9211,,29.7914,23.3648,25.5346,75.5484,42.7632,81.5837,33.4261,26.9771,31.1767,17.4592,22.2632,29.8516,38.2194,33.3997,4.6724,19.5723,30.5121,15.9635,17.3411,6.1341,18.5186,,23.2252,42.0976,26.3264
2000-02-03,3.2939999999999996,37.2255,29.2267,12.995,47.9302,21.6054,,30.2953,23.4225,26.5231,70.7815,42.5872,84.1858,34.8191,26.3632,31.4832,17.1093,21.9496,29.5902,37.9062,34.3307,4.7158,19.3711,30.2584,15.7757,16.5636,6.0792,18.2395,,22.8846,42.0976,25.8772
2000-02-04,3.4435,36.8827,29.6034,12.995,49.2729,20.8414,,30.4952,23.090999999999998,26.9631,70.2095,43.0236,83.1076,35.0196,25.9898,30.9383,17.419,22.0249,28.7414,37.3146,35.3047,4.5986,19.4364,29.3118,15.7757,16.6382,6.2296,17.702,,22.9315,40.605,25.406
2000-02-07,3.6368,37.1113,28.13,12.6694,50.9411,20.974,,30.3913,23.0333,25.9993,71.0883,41.5313,82.0294,36.0555,25.7714,31.1048,17.6141,21.912,28.2799,37.4091,35.3246,4.4567,20.116,28.8478,15.7307,16.5636,6.3877,17.6366,,23.3975,40.2011,25.3652
2000-02-08,3.6626,37.2484,27.585,12.5926,51.1853,20.7751,,30.0394,23.1246,26.105999999999998,74.1473,42.9392,85.4868,36.3562,25.9676,32.1909,17.7101,22.7711,28.2993,37.5035,36.4246,3.6442,20.5563,29.6212,15.7983,16.3645,6.1473,17.5711,,23.1038,42.9053,24.7967
2000-02-09,3.5908,35.7859,26.3336,12.0183,52.4059,19.897000000000002,,30.1433,22.673000000000002,25.5346,71.9173,41.3553,84.4507,34.9528,25.3157,31.3659,17.6512,22.5015,28.2799,35.4852,34.4566,3.3241,19.643,29.0798,16.0124,15.8234,5.9211,17.4436,,22.6379,41.6866,24.0899
2000-02-10,3.6189,35.306,26.84,11.6896,55.2947,20.3771,,29.5435,22.5817,25.7974,71.8178,41.9255,85.7099,35.9552,24.6828,31.4605,17.5552,22.2632,27.7539,34.302,35.1192,3.3241,19.0286,28.2878,15.8246,15.2387,6.3536,17.2714,,22.3442,41.1025,23.973000000000003
2000-02-11,3.4675,35.0775,26.9278,11.0569,53.2603,19.6317,,30.2953,22.1637,25.4755,70.5743,42.2775,83.0117,35.3872,24.5942,31.2675,17.2053,21.912,26.7664,32.4378,33.1114,3.3487,19.0286,29.0024,15.1898,15.1641,6.1473,16.6684,,21.9291,40.4247,23.3411
2000-02-14,3.6926,35.1917,25.8272,11.8647,53.0976,19.5813,,29.5915,22.6105,25.5955,71.71,42.4535,83.5081,36.7238,24.6546,29.9202,16.7625,21.2472,26.747,32.8405,33.0054,3.1823,19.0286,28.4239,15.355,15.0832,6.2439,17.3334,,21.6589,42.4582,24.1499
2000-02-15,3.7943,36.3572,25.996,12.2855,52.0804,20.5602,,29.4955,22.2838,26.1898,71.71,42.0593,84.2708,37.4255,25.3088,30.6771,17.2456,21.1657,28.764,32.6267,32.6542,2.9981,19.3331,29.6212,15.2837,15.1206,6.5183,18.0672,,21.2438,41.8236,25.0566
2000-02-16,3.6387,35.146,25.151999999999997,12.0367,51.7549,20.8149,,29.5435,22.2502,25.8393,68.7587,40.2995,83.2851,35.8216,25.3469,30.0867,16.586,20.9336,28.4994,32.5621,32.3428,2.9055,18.3979,29.0952,14.6714,15.2387,6.7302,18.0293,,21.561,38.0379,25.2746
2000-02-17,3.6626,33.7978,25.3208,11.8831,53.0976,20.7988,,29.1916,22.0436,24.9517,68.0872,38.3637,84.0046,36.7572,25.15,29.6629,16.1989,21.1657,28.9254,31.4435,33.0054,2.8563,18.5342,29.1386,15.0245,15.3196,6.9025,18.721,,21.048000000000002,34.8867,24.6049
2000-02-18,3.5472,31.604,24.3079,11.575999999999999,51.1853,20.3815,,28.3918,20.8424,23.8318,66.9929,37.8357,80.9466,35.2201,24.5942,28.2891,15.9109,20.3818,28.2573,30.8221,31.4946,2.7578,18.5342,28.9653,14.3672,14.6976,6.3536,18.1158,,20.3157,34.4324,23.695
2000-02-22,3.6288,31.7868,26.2526,11.7664,50.4122,20.2478,,26.6963,21.1691,24.6908,67.6147,37.7513,79.8673,35.6879,24.9722,29.2352,16.0255,20.2626,29.0867,32.5621,31.0805,2.6593,18.2617,28.7333,13.7099,14.8531,6.4557,18.5031,,20.4606,34.7064,23.834
2000-02-23,3.7066,31.5583,25.0709,11.6128,56.3933,19.595,,27.2961,20.6598,24.8565,71.0883,38.5819,78.2484,36.4565,24.1782,29.2806,15.8706,20.4633,29.9774,31.3839,31.2263,2.7637,18.5342,28.0372,13.4282,14.7722,6.2845,18.2438,,19.6774,33.8915,23.5781
2000-02-24,3.6731,29.7073,24.6861,11.1337,55.8644,19.1108,,26.5444,20.4196,24.9517,74.3048,37.35,79.5076,38.1941,23.4223,28.7622,15.4247,19.6794,29.552,30.8221,31.3919,2.6652,18.0218,27.3783,13.3342,14.1503,5.7762,17.597,,18.7963,34.5261,23.0031
2000-02-25,3.5191,28.519000000000002,25.5301,11.0569,54.0334,19.0092,,24.7929,20.631,24.0222,73.9898,37.3078,77.7088,37.8599,22.8665,28.713,15.0779,19.4411,27.8471,29.9223,30.2522,2.6159,17.6511,26.3358,13.3117,14.2311,5.6258,17.3134,,18.624000000000002,32.0888,22.4502
2000-02-28,3.6109,30.3014,24.9832,10.9218,53.1383,19.9455,,26.1925,20.5109,24.6546,72.9535,39.9897,75.1904,37.5592,23.1047,29.4964,15.2699,19.5226,28.0712,30.6034,30.335,2.7459,17.5475,27.3412,13.8977,14.3431,5.6467,17.6593,,19.5325,33.3075,23.2211
2000-02-29,3.6546,30.6671,24.9426,10.7682,53.7893,19.9802,,27.1922,20.0016,25.2146,76.6841,40.4754,73.9312,37.7597,22.8665,30.1322,15.0593,19.9114,28.6395,30.6034,29.6095,2.8011,17.5148,27.1865,14.1794,13.9201,5.6116,17.6178,,19.1644,35.1535,23.7929
2000-03-01,4.1549,30.9641,24.5173,10.7129,53.5858,20.13,,27.744,19.9824,25.0241,78.5494,39.1591,72.1324,38.7287,23.3048,31.0329,15.7932,19.5979,27.9705,29.971999999999998,30.0866,2.7706,17.3786,27.301,15.7757,14.0321,5.9958,17.5728,,21.514,35.3337,24.0299
2000-03-02,3.8899,30.53,24.2674,10.5778,54.0334,20.2478,,27.5921,19.8815,25.7612,79.7929,38.8071,74.1975,38.6953,23.4033,30.4879,15.369000000000002,19.3658,27.9477,29.5974,30.9347,2.8996,17.444000000000003,27.0102,16.9965,14.0756,5.7631,17.5728,,21.6354,36.4586,24.3268
2000-03-03,4.0812,30.5071,24.2674,11.1736,55.905,19.9455,,29.1916,20.5109,26.5479,84.9743,38.3637,77.7088,39.8648,23.3429,30.6998,15.5238,20.2626,29.0649,28.7232,31.8458,2.8937,17.7874,27.3597,17.1129,14.0321,5.976,17.9187,,21.6589,37.9513,23.913
2000-03-06,4.0076,29.5473,23.7205,11.2689,55.3761,19.7957,,28.7917,20.1506,26.2564,85.9691,37.9272,74.1543,39.23,22.3902,31.5778,15.1739,19.7923,28.3342,28.2236,30.0236,2.807,17.275,27.0504,16.2941,13.9574,5.7631,17.2927,,22.3207,36.4154,23.0441
2000-03-07,3.9177,28.8846,23.4639,10.3843,53.7486,21.6682,,28.7917,19.7614,24.8237,86.9639,36.8995,74.1111,38.6953,21.755,30.961,14.5948,18.7387,26.8728,26.9448,30.7691,2.7459,16.3537,18.8709,15.7307,13.7211,5.3789,17.4656,,21.7842,34.2954,25.2746
2000-03-08,3.8899,28.061999999999998,22.5389,10.7314,53.8707,21.6843,,27.944000000000003,20.4484,24.8943,84.39399999999999,36.9841,76.4496,38.3946,22.549,29.8975,14.7094,19.2843,26.8111,28.3785,31.6603,2.6839,17.6838,17.9428,15.6368,13.5283,5.2274,17.0333,,22.1249,34.8362,25.1577
2000-03-09,3.8979,28.061999999999998,22.7887,10.8266,56.6781,22.2701,,28.9917,20.0016,24.6441,88.8707,38.9636,77.7088,39.5641,23.0857,30.6998,14.4771,20.0682,26.285,30.5365,33.1313,2.6346,18.7414,17.8655,15.6105,14.1503,5.3854,16.6217,,22.959,35.2905,25.4136
2000-03-10,4.0095,28.9532,21.8636,10.9617,55.4982,21.5024,,28.0959,19.7278,25.158,93.0987,37.6885,75.7301,40.1656,22.5108,29.7802,14.09,19.9114,26.4669,29.7522,33.4626,2.6475,19.0793,16.6281,15.7757,14.3058,5.5852,16.9053,,22.4421,34.5694,24.3363
2000-03-13,3.8679,28.9303,22.0324,10.9433,55.4168,21.3499,,27.944000000000003,20.4484,24.7281,91.5235,37.3363,77.4857,40.8005,22.2314,30.2987,13.6007,20.3441,25.655,28.4734,32.4687,2.8316,18.7032,17.7108,16.4105,13.9948,5.4952,16.9468,,22.3951,34.3891,23.973000000000003
2000-03-14,3.6428,29.3417,22.3228,10.9986,53.6265,22.1711,,27.2961,19.6989,24.261999999999997,86.881,36.8502,78.1549,39.397,23.1047,29.8975,13.464,19.1275,25.6972,28.2236,31.5145,2.8444,18.1254,17.2468,15.8246,13.8766,5.4952,17.2719,,21.9526,34.4324,24.4058
2000-03-15,3.7066,30.37,23.5517,11.748,52.3245,22.4547,,27.84,21.1691,25.5152,85.8862,40.1541,76.9892,40.1656,24.4354,31.4605,14.7852,20.3818,26.7916,29.8771,31.5973,3.2502,19.2156,18.0975,15.9635,14.8531,5.6467,18.6346,,21.9526,37.1797,24.5638
2000-03-16,3.8759,32.8608,24.0581,12.4974,53.5858,22.5055,,28.2399,21.049,26.5545,85.6375,43.3242,78.4283,41.803000000000004,25.3469,34.1059,15.466,21.3601,28.5972,32.4697,31.5973,3.5329,19.897000000000002,18.5244,16.9514,16.9119,5.7213,19.7136,,22.6653,39.4394,25.1956
2000-03-17,3.9856,32.8151,25.6584,12.1718,54.9285,22.2862,,29.4395,21.443,26.7226,96.5805,44.5147,79.1478,43.4069,25.2675,34.4389,15.2733,21.2033,27.8893,31.3457,32.9226,3.36,19.5209,17.8284,17.1843,16.5636,5.6665,18.894000000000002,,23.1782,40.248000000000005,24.3679
2000-03-20,3.9218,32.4495,24.9832,11.8248,54.5623,22.1872,,31.5429,21.0202,26.9251,94.0106,44.8247,81.1265,45.1111,25.1881,32.7586,15.0961,21.6737,28.253,30.7863,32.26,3.2611,19.0793,17.9831,16.6922,16.3645,5.8179,19.4127,,23.1548,39.8004,23.6571
2000-03-21,4.3025,33.3407,24.6861,12.2271,57.3291,23.0058,,31.343000000000004,22.0099,28.7514,98.0728,44.7331,81.6661,46.2472,25.4867,34.8174,15.3696,22.1064,29.3701,31.9402,34.0424,3.2739999999999996,20.0006,17.6335,16.9965,17.142,5.9277,19.6272,,23.0569,40.8833,24.3268
2000-03-22,4.5974,33.7749,24.4767,11.9599,58.7532,22.4708,,32.3907,21.1403,28.824,97.07799999999999,44.4231,82.2058,48.1519,26.1219,34.6508,14.6297,22.1064,27.9283,32.1899,34.2081,3.3352,19.4228,17.6335,16.2678,17.0301,5.8114,19.3021,,22.6653,39.9809,23.676
2000-03-23,4.5056,35.6487,23.7205,12.1503,63.3184,22.6393,,33.2384,21.3805,30.5663,98.6531,45.1769,82.9253,47.6507,25.4073,37.2773,14.6111,22.0688,28.253,31.4107,37.064,3.36,19.2156,17.3829,16.3617,17.5712,5.9958,20.1909,,23.3505,38.9846,23.8529
2000-03-24,4.4221,35.5642,24.3079,12.1319,64.596,22.9068,,33.1425,21.443,30.3867,100.5598,45.353,86.7892,46.4678,22.9459,36.4031,14.6111,21.8304,29.513,30.8462,37.0044,3.3481,19.0139,17.4602,16.1513,18.3487,6.3053,19.7344,,23.2996,40.0675,24.4058
2000-03-27,4.4498,34.3919,25.0709,11.9968,65.1493,22.6206,,33.3904,21.2316,30.1728,92.85,45.353,91.2862,47.6841,22.151999999999997,35.8354,14.0671,21.7928,28.7823,30.5365,34.4765,3.5517,18.9431,17.0921,16.2227,18.3487,6.1198,19.8658,,23.7421,40.0242,24.171999999999997
2000-03-28,4.4361,34.8489,25.6584,11.7664,63.3753,22.7062,,32.7426,21.3805,29.8021,93.9277,45.0853,88.1419,45.345,22.8665,35.6689,13.952,22.0311,28.8635,30.7513,34.5593,3.6376,19.1121,17.6335,15.9635,18.6597,6.0792,19.9938,,23.6912,39.3456,24.9587
2000-03-29,4.3344,34.6433,25.5774,11.9783,61.8943,23.6745,,32.6386,21.5295,31.1394,94.6738,48.2554,85.6235,44.0752,22.568,34.2043,14.5738,23.0847,28.4576,31.9701,35.5135,3.8541,19.8316,18.1563,15.8696,18.7903,6.1132,19.9315,,24.2786,42.4138,25.4326
2000-03-30,4.0095,34.0491,26.0838,12.5158,59.9169,24.6616,,32.1907,22.4039,30.3275,88.62200000000001,47.1987,88.3218,42.4379,22.4696,32.9251,15.0961,23.599,28.9025,32.0001,34.2479,3.8234,19.897000000000002,17.9428,15.6368,20.4785,6.2878,21.2285,,23.9849,42.5943,24.8418
2000-03-31,4.3302,34.0263,25.5301,12.1135,62.9115,24.7285,,32.9905,22.0724,29.7315,87.2955,45.4376,85.1702,44.0752,22.3108,32.997,14.5924,23.4422,28.7596,31.035999999999998,35.202,3.9163,19.9297,17.5561,15.8246,21.4199,6.5481,21.8545,,23.9379,40.7894,24.6428
2000-04-03,4.2505,35.5345,25.1115,12.8629,59.3554,24.6937,,33.4384,22.5817,30.7573,87.4614,47.9032,87.7821,43.6408,22.9459,35.0066,15.3292,24.1446,29.8378,33.3439,30.1064,3.9529,20.7147,18.4069,16.8087,21.3383,6.816,21.4014,,24.6937,44.1753,25.4326
2000-04-04,4.0592,33.5921,25.1925,13.342,59.51,24.025,,32.8945,23.5714,29.4201,81.45100000000001,45.5291,87.1993,44.376000000000005,24.2957,33.0122,16.2836,24.1634,30.182,33.8134,29.3411,3.8481,21.6687,19.6258,17.2782,20.7107,6.6722,21.8545,,24.9639,43.3162,26.0645
2000-04-05,4.1571,33.0208,24.3485,13.0349,58.6962,23.406999999999996,,31.9908,23.6916,29.2882,80.7795,45.0853,89.9407,43.4069,24.6133,32.8676,14.8069,24.1822,29.5942,34.0932,28.6155,3.8728,21.0581,19.0442,17.3946,20.5162,6.5898,21.096999999999998,,24.7446,42.0528,25.1956
2000-04-06,3.9916,32.221,24.3957,12.995,58.4358,23.7922,,32.3427,23.9942,29.9703,87.8759,46.452,88.3218,43.3735,23.7812,33.2747,14.2225,23.2039,30.3249,32.7494,28.4929,4.107,20.9219,19.4123,17.5989,20.24,6.7754,21.27,,25.6786,44.132,25.8275
2000-04-07,4.2008,31.7868,24.0986,12.7093,60.9829,23.1235,,32.7906,23.2447,30.339000000000002,84.9743,45.1769,88.588,45.7126,23.5208,32.8676,14.3593,23.2039,29.7566,32.7194,29.5068,4.2434,21.1563,19.6258,17.5158,20.0078,6.782,21.0763,,25.454,44.3991,25.1356
2000-04-10,3.9856,32.7237,23.6732,12.7278,59.0461,23.0218,,33.0385,24.5324,30.4593,88.7878,46.9803,87.8685,43.8079,24.1369,33.5335,13.9893,22.815,30.1203,33.159,28.5128,4.2494,21.7014,20.4177,17.4667,20.1647,7.0159,22.1346,,24.8907,45.8863,24.7217
2000-04-11,3.8083,33.1808,24.0986,12.9182,56.9629,23.7254,,33.9902,24.9552,30.8777,86.881,47.4664,85.8898,43.7076,24.8515,32.7267,14.6702,23.6366,30.9939,33.6236,27.7872,4.4598,21.7014,20.5538,17.8443,20.2777,7.1873,22.2211,,25.2334,45.7564,25.0788
2000-04-12,3.4834,34.4605,25.4085,13.342,52.8941,23.8083,,32.0388,25.7672,29.9454,80.0499,46.7126,81.846,40.7337,24.4545,33.035,15.0774,22.7711,30.7308,32.4097,26.2963,4.3917,22.0121,21.4417,18.0105,20.3969,7.4553,22.2211,,25.3556,45.0777,25.2557
2000-04-13,3.6288,33.3636,24.9832,12.8997,49.7449,23.2572,,31.391,26.1563,28.7514,78.9639,44.0286,79.5939,40.4663,24.2163,32.1559,14.6888,21.404,30.7698,32.8743,26.2566,4.3422,21.6033,21.5005,17.7499,20.6354,7.2905,21.0555,,24.8395,43.3595,25.2746
2000-04-14,3.5669,30.6214,23.8893,12.439,46.3841,22.9228,,31.0951,25.1041,27.844,68.6012,42.4436,75.5502,36.9243,23.2826,30.0135,14.6111,21.0465,29.4903,31.7504,24.5569,4.2128,20.682,19.4896,16.0996,18.828,7.0225,19.4542,,24.0793,39.7065,24.8797
2000-04-17,3.9495,30.6214,23.842,12.5742,54.1148,22.1872,,30.9911,27.4151,29.038,72.539,40.3302,80.4933,41.1012,24.6133,29.9221,15.0774,21.1281,29.1883,32.1899,25.1367,4.1505,20.7147,21.3458,15.8163,18.8656,7.0017,20.599,,23.8824,38.9846,23.8529
2000-04-18,4.0452,31.9696,23.4639,12.3623,56.3526,22.6206,,31.5909,26.608,29.8977,77.7204,41.3869,80.2271,43.1062,25.8837,30.6338,15.1178,20.3818,29.1883,33.0941,26.6906,4.1881,21.5651,20.5353,15.6728,19.3802,7.1258,20.0802,,23.906,38.898,24.0709
2000-04-19,3.8619,31.8782,25.151999999999997,11.6574,53.8137,22.6714,,32.7426,26.4254,29.7066,76.4188,41.3869,75.5502,39.798,26.1219,29.6824,15.2919,20.733,29.3701,34.4678,26.070999999999998,4.3541,22.7916,20.5353,15.839,18.7526,7.1049,21.142,,24.3235,39.6632,24.4658
2000-04-20,3.7901,32.6963,27.0493,11.772,52.9999,23.0887,,33.7903,26.4878,30.2797,73.721,41.3024,74.8307,38.5616,25.925,29.4198,15.3696,22.4576,29.9579,34.8425,26.1539,4.3422,22.6227,21.4305,15.5557,19.261,7.3718,22.1554,,23.7327,41.6485,24.9587
2000-04-24,3.8421,34.3197,25.5774,12.0818,51.6247,22.8051,,32.1907,26.5743,30.9598,72.1189,41.9575,76.6295,38.7955,26.6395,28.4456,15.4287,24.4581,31.6239,35.9364,22.0721,4.2681,23.7129,21.9155,15.956,19.5371,7.6266,22.439,,24.3984,42.5076,25.2367
2000-04-25,4.0911,36.126,26.3336,12.4319,53.7079,22.6874,,32.3907,26.4254,31.7125,80.5693,41.563,80.9466,41.7695,26.7761,29.7052,15.6991,24.3013,30.4645,36.2162,22.9832,4.5093,23.6802,19.9726,16.9719,20.7107,7.4959,22.3283,,24.7923,43.0924,25.5906
2000-04-26,3.8679,35.3486,26.9683,12.3141,54.3182,23.0887,,33.8942,26.4254,31.1872,78.4443,42.6197,79.5076,40.3661,26.2807,29.0888,15.3696,24.3829,28.883000000000003,35.9364,22.5293,4.3363,23.7129,18.8846,16.6169,20.5538,7.3927,20.9691,,24.2251,42.4138,25.3157
2000-04-27,4.0414,35.44,26.8805,12.4319,56.1492,23.6585,,33.2944,26.4878,30.8529,79.017,41.4292,79.5939,41.8698,26.36,28.1146,14.9997,24.339000000000002,28.3959,35.7166,23.129,4.28,23.3041,18.925,16.3337,20.8676,7.3652,21.4429,,23.6342,41.6485,25.4926
2000-04-28,3.9556,34.1825,26.7995,12.2181,56.4177,22.773000000000003,,34.894,26.5493,30.0409,77.4067,39.8019,80.2271,42.371,26.2013,27.4448,14.6888,23.8686,28.1329,34.7176,23.1091,4.2928,22.9661,18.5738,16.5452,22.3613,7.3246,21.5086,,23.6342,39.9809,24.5448
2000-05-01,3.9636,34.6169,26.3741,12.0229,58.1347,23.0887,,33.5903,26.2148,30.4479,80.5195,39.5412,80.5869,42.4713,26.2616,28.0651,14.3779,24.3829,28.2335,33.7485,24.3316,4.6012,22.7916,18.5582,16.8549,22.1228,7.0906,21.4429,,22.8464,41.82899999999999,24.6428
2000-05-02,3.7582,33.8624,25.6179,12.277000000000001,55.3354,23.8912,,34.3901,25.822,30.7688,77.1991,40.0203,80.1336,40.4997,26.738000000000003,28.967,14.3779,24.5773,28.2335,34.5927,23.1489,4.4717,23.4076,18.5924,16.0051,22.2421,6.9193,21.7023,,21.6647,41.6052,24.7217
2000-05-03,3.6686,32.4677,25.1925,12.0446,53.7567,23.3562,,32.9905,25.7298,29.8136,75.6468,38.0407,77.7951,39.808,26.4394,28.2554,15.0774,23.3983,27.8666,34.1231,23.3775,4.1881,23.2714,18.8473,15.839,21.1061,6.7271,21.2043,,21.838,38.5803,24.4848
2000-05-04,3.5293,33.1079,25.7867,11.7534,51.7793,23.6424,,31.7429,25.5213,29.4201,74.8666,36.9841,77.4353,39.9752,26.3791,27.8748,15.0774,22.4199,27.7464,33.5637,23.3377,4.2246,23.4403,18.7883,15.5066,21.263,6.8578,21.3564,,21.1959,36.8188,25.1167
2000-05-05,3.6068,33.5194,26.6712,12.1004,55.132,24.2764,,31.6389,25.6425,30.1842,74.6092,37.5547,77.6152,41.2453,26.6776,27.4714,14.6297,22.3823,28.1523,34.5927,23.563000000000002,4.2246,24.3289,18.925,16.2393,21.1438,6.9259,22.5877,,21.2471,37.0426,25.2746
