2001-07-10,1.3481
2001-07-11,1.4374
2001-07-12,1.5534
2001-07-13,1.5847
2001-07-16,1.5279
2001-07-17,1.6006
2001-07-18,1.3258
2001-07-19,1.2728
2001-07-20,1.2741
2001-07-23,1.2461
2001-07-24,1.2174
2001-07-25,1.1778
2001-07-26,1.1855
2001-07-27,1.2091
2001-07-30,1.2072
2001-07-31,1.1982
2001-08-01,1.2154
2001-08-02,1.2639
2001-08-03,1.2435
2001-08-06,1.2199
2001-08-07,1.2276
2001-08-08,1.2052
2001-08-09,1.2148
2001-08-10,1.2129
2001-08-13,1.2174
2001-08-14,1.1944
2001-08-15,1.1759
2001-08-16,1.1893
2001-08-17,1.1523
2001-08-20,1.1555
2001-08-21,1.1427
2001-08-22,1.1612
2001-08-23,1.1357
2001-08-24,1.1842
2001-08-27,1.2065
2001-08-28,1.1734
2001-08-29,1.137
2001-08-30,1.137
2001-08-31,1.1829
2001-09-04,1.1638
2001-09-05,1.1829
2001-09-06,1.13
2001-09-07,1.1019
2001-09-10,1.1077
2001-09-17,1.0834
2001-09-18,1.0382
2001-09-19,1.0854
2001-09-20,0.9999
2001-09-21,1.0031
2001-09-24,1.049
2001-09-25,0.991
2001-09-26,0.9661
2001-09-27,0.9891
2001-09-28,0.9891
2001-10-01,0.991
2001-10-02,0.9597
2001-10-03,0.9553
2001-10-04,1.0127
2001-10-05,1.0292
2001-10-08,1.0331
2001-10-09,1.0203
2001-10-10,1.0726
2001-10-11,1.1313
2001-10-12,1.1485
2001-10-15,1.1472
2001-10-16,1.1485
2001-10-17,1.0834
2001-10-18,1.1478
2001-10-19,1.167
2001-10-22,1.2129
2001-10-23,1.1568
2001-10-24,1.2084
2001-10-25,1.2237
2001-10-26,1.1906
2001-10-29,1.1243
2001-10-30,1.1223
2001-10-31,1.1198
2001-11-01,1.1855
2001-11-02,1.1842
2001-11-05,1.2161
2001-11-06,1.248
2001-11-07,1.2492
2001-11-08,1.1931
2001-11-09,1.1931
2001-11-12,1.1957
2001-11-13,1.2352
2001-11-14,1.2505
2001-11-15,1.2403
2001-11-16,1.2097
2001-11-19,1.2754
2001-11-20,1.2454
